Wall time,Step,Value
1681322482.8739724,1182,-498.7372131347656
1681322486.5429692,1183,-500.2739562988281
1681322493.9792616,1185,-522.072265625
1681322497.8432374,1186,-494.4923095703125
1681322508.8423245,1189,-501.196044921875
1681322520.0484288,1192,-483.43182373046875
1681322523.6976142,1193,-481.5835876464844
1681322527.3701062,1194,-498.6011047363281
1681322531.0349092,1195,-493.2029724121094
1681322534.7021914,1196,-488.5192565917969
1681322538.3698308,1197,-494.90814208984375
1681322542.1888885,1198,-486.8914489746094
1681322545.913151,1199,-487.08172607421875
1681322553.6231377,1201,-482.9412841796875
1681322561.0713794,1203,-489.3204650878906
1681322564.7631445,1204,-517.3977661132812
1681322572.106276,1206,-504.3655090332031
1681322579.5940254,1208,-496.54461669921875
1681322586.9474094,1210,-497.56903076171875
1681322590.809684,1211,-491.67962646484375
1681322595.7420177,1212,-492.689453125
1681322599.3937514,1213,-488.61248779296875
1681322602.9541068,1214,-489.4834899902344
1681322606.467752,1215,-494.9464111328125
1681322640.0234618,1224,-503.3796691894531
1681322643.5204537,1225,-486.3425598144531
1681322650.582553,1227,-496.4587707519531
1681322654.095184,1228,-515.247314453125
1681322668.2155254,1232,-482.2816162109375
1681322671.705177,1233,-500.2330627441406
1681322675.2286885,1234,-483.9901428222656
1681322682.2589073,1236,-490.48138427734375
1681322692.777883,1239,-499.39910888671875
1681322703.3497167,1242,-488.6989440917969
1681322710.401958,1244,-502.7553405761719
1681322717.496104,1246,-484.4871826171875
1681322721.0036056,1247,-497.4606628417969
1681322728.036508,1249,-503.5516052246094
1681322731.5779312,1250,-495.7052001953125
1681322742.1140008,1253,-504.7562255859375
1681322745.632453,1254,-477.38787841796875
1681322749.1559877,1255,-515.0362548828125
1681322756.147499,1257,-501.0564880371094
1681322759.6602085,1258,-480.8011779785156
1681322763.1715255,1259,-516.94482421875
1681322770.2485313,1261,-500.330322265625
1681322773.7913141,1262,-511.0307922363281
1681322777.2851567,1263,-477.03570556640625
1681322780.7760127,1264,-486.9317626953125
1681322784.276027,1265,-521.7182006835938
1681322787.8032343,1266,-505.1906433105469
1681322805.3769453,1271,-493.00433349609375
1681322808.8649604,1272,-516.0029296875
1681322815.804319,1274,-502.71978759765625
1681322832.6124322,1278,-457.5531005859375
1681322836.1795917,1279,-485.9289245605469
1681322843.1856396,1281,-490.1911926269531
1681322857.7990766,1285,-493.6394348144531
1681322872.972714,1287,-510.11505126953125
1681322890.7196622,1289,-491.9968566894531
1681322902.693961,1291,-508.48846435546875
1681322909.0777946,1292,-499.8274230957031
1681322915.537119,1293,-495.0241394042969
1681322921.5344372,1294,-493.5849609375
1681322933.8894212,1296,-499.65985107421875
1681322949.3849535,1299,-502.3836364746094
1681322954.7535126,1300,-498.1330261230469
1681322966.9420378,1302,-494.6686096191406
1681322972.7067688,1303,-487.4513854980469
1681322977.3333008,1304,-499.2796630859375
1681322985.9442391,1306,-494.893310546875
1681323001.2380507,1310,-506.868896484375
1681323011.5198016,1312,-489.0080261230469
1681323016.8386865,1313,-518.5665283203125
1681323028.0091498,1315,-500.88262939453125
1681323033.4702048,1316,-495.45831298828125
1681323051.6123266,1319,-522.2404174804688
1681323055.9359143,1320,-514.4520263671875
1681323080.9595633,1325,-507.9047546386719
1681323086.526019,1326,-504.21826171875
1681323091.610648,1327,-490.29461669921875
1681323107.143118,1330,-513.639892578125
1681323117.2102075,1332,-508.9627380371094
1681323121.5410013,1333,-509.5367126464844
1681323126.051035,1334,-504.46832275390625
1681323131.4378426,1335,-495.2905578613281
1681323136.560509,1336,-524.603759765625
1681323141.42144,1337,-497.47540283203125
1681323154.3162317,1340,-508.6864318847656
1681323167.3784566,1343,-492.57037353515625
1681323176.4680989,1345,-518.1454467773438
1681323190.2217472,1348,-508.5862121582031
1681323194.7053113,1349,-503.0995178222656
1681323199.089835,1350,-498.77728271484375
1681323203.3457782,1351,-524.6876220703125
1681323220.7239006,1355,-511.0287780761719
1681323238.7232282,1359,-493.6174621582031
1681323247.533658,1361,-505.15753173828125
1681323251.899299,1362,-492.34075927734375
1681323269.007283,1366,-502.6712951660156
1681323273.363294,1367,-520.043701171875
1681323286.5420299,1370,-499.658447265625
1681323299.553798,1373,-502.5486145019531
1681323307.957306,1375,-490.096923828125
1681323317.0014725,1377,-506.8365783691406
1681323321.551977,1378,-479.5082092285156
1681323326.2796364,1379,-513.7503662109375
1681323338.8919334,1382,-511.7131042480469
1681323346.276914,1384,-497.8158874511719
1681323349.954082,1385,-517.3524780273438
